SBS1	0.176138185915209
SBS2	0.0479047907572691
SBS3	0
SBS4	0
SBS5	0.064740534913037
SBS6	0.0342675751580858
SBS7	0.00930583570140837
SBS8	0.0630211161394204
SBS9	0.0268039755838506
SBS10	0.01907949214533
SBS11	0
SBS12	0.0325187822739939
SBS13	0.0663137737257419
SBS14	0
SBS15	0.0086242595168583
SBS16	0.0362817065888267
SBS17	0.0065846311313916
SBS18	0.0346598104249869
SBS19	0.0230599211976665
SBS20	0
SBS21	0.027679358136499
SBS22	0
SBS23	0
SBS24	0
SBS25	0
SBS26	0
SBS28	0
SBS29	0.0130051274097988
SBS30	0.108675777162415
SBS31	0
SBS32	0.0140442446129322
SBS34	0.00858890056882812
SBS35	0
SBS36	0
SBS37	0.0274869177235509
SBS38	0.000321998168926854
SBS39	0.0384673819625174
SBS40	0.0760553813930566
SBS41	0
SBS42	0
SBS44	0
SBS84	0
SBS85	0
SBS86	0
SBS87	0.00348239504874677
SBS88	0.00524239641808188
SBS89	0.00753135964012507
SBS90	0.020114370581445
DBS1	0
DBS2	0.21448784015186
DBS3	0.0340253410525004
DBS4	0.198781815991652
DBS5	0
DBS6	0.0231008390266399
DBS7	0.12597103751506
DBS8	0
DBS9	0.211211083715057
DBS10	0.0067442900583187
DBS11	0.185677752488911
ID1	0.215562297458601
ID2	0.271098653807968
ID3	0
ID4	0.160334869513004
ID5	0.0114156520721994
ID6	0.0114910729389887
ID7	0.00741159013324887
ID8	0.104266066595751
ID9	0.0762617401066998
ID10	0.0364224582783274
ID11	0.0571673061278258
ID12	0.0121134193552071
ID13	0.029856454767197
ID14	0.00659841884498215
ID18	0
