SBS1	0.338221548169011
SBS2	0
SBS3	0
SBS4	0
SBS5	0
SBS6	0.037414962691861
SBS7	0.0699594758342947
SBS8	0
SBS9	0
SBS10	0
SBS11	0
SBS12	0
SBS13	0.0268882919298811
SBS14	0
SBS15	0.0233525947196373
SBS16	0.00994361520745141
SBS17	0
SBS18	0
SBS19	0.0817661535427241
SBS20	0
SBS21	0
SBS22	0.0449290702039247
SBS23	0
SBS24	0.0822920743501856
SBS25	0
SBS26	0
SBS28	0.00619946727255097
SBS29	0
SBS30	0
SBS31	0.00829946853929931
SBS32	0.139198820702059
SBS34	0
SBS35	0
SBS36	0
SBS37	0
SBS38	0
SBS39	0.00995558580640158
SBS40	0
SBS41	0
SBS42	0
SBS44	0
SBS84	0
SBS85	0
SBS86	0.0192786345905878
SBS87	0.00637767200791024
SBS88	0.0870331254741847
SBS89	0
SBS90	0.00888943895803508
DBS1	0
DBS2	0.0994860529493323
DBS3	0
DBS4	0
DBS5	0.210603120620655
DBS6	0.632390329421816
DBS7	0
DBS8	0
DBS9	0
DBS10	0.057520497008197
DBS11	0
ID1	0.254495028078658
ID2	0
ID3	0
ID4	0.219959604063315
ID5	0
ID6	0
ID7	0.0737995392659827
ID8	0
ID9	0.451745828592045
ID10	0
ID11	0
ID12	0
ID13	0
ID14	0
ID18	0
