SBS1	0.266431576685641
SBS2	0.126047815147095
SBS3	0
SBS4	0
SBS5	0
SBS6	0
SBS7	0.0460549630619253
SBS8	0.037889268550174
SBS9	0
SBS10	0.0532838905124563
SBS11	0
SBS12	0.0268344114973882
SBS13	0.0279419442778396
SBS14	0
SBS15	0.0250328510689601
SBS16	0.0230386188621856
SBS17	0.00246030657972563
SBS18	0.0430198153653959
SBS19	0.0355499923126804
SBS20	0
SBS21	0.0137048101806972
SBS22	0.00473788571751987
SBS23	0
SBS24	0
SBS25	0
SBS26	0.00832115313387087
SBS28	0.000942490972665073
SBS29	0.0586006766836067
SBS30	0.034233948414282
SBS31	0
SBS32	0.00906156630995673
SBS34	0.0197201942635058
SBS35	0
SBS36	0.0194821095275658
SBS37	0.0156750477056392
SBS38	0
SBS39	0
SBS40	0.0377198184219967
SBS41	0
SBS42	0.0163281462054047
SBS44	0.013401314492952
SBS84	0.0172097937396045
SBS85	0
SBS86	0.014863314529604
SBS87	0
SBS88	0
SBS89	0
SBS90	0.00241227577966159
DBS1	0
DBS2	0.113976148875819
DBS3	0.0467045369022141
DBS4	0.119684469643719
DBS5	0.221468694171751
DBS6	0
DBS7	0.0852662957588383
DBS8	0
DBS9	0.356696384616962
DBS10	0
DBS11	0.0562034700306964
ID1	0.492141133026958
ID2	0.17615583504012
ID3	0.0173137459535164
ID4	0.0731425242907424
ID5	0.00846621087405
ID6	0.00655480582200203
ID7	0
ID8	0.0592300870522305
ID9	0
ID10	0.0938549259253502
ID11	0.0183495728175984
ID12	0.0354425717899415
ID13	0.00366244082687834
ID14	0.0156861465806124
ID18	0
